Population_ID,Geographic_Location,Environment,Temperature_C,pH_Level,Dissolved_Oxygen,Salinity,Seasonality,Pollution_Level,Habitat_Connectivity,Predator_Density,Prey_Availability,Climate_Change_Impact,Hydrology
Pop4,Region_A,Freshwater,12.90829302968679,7.713047308781339,5.02437761736412,29.19327857717673,Dry,86.31325890053954,0.8219043899986606,14,846,0.5844894151738347,Stable
Pop1,Region_A,Brackish,27.877957026297427,7.35026201011386,6.60772928569889,31.66142539637281,Wet,33.30001873243995,0.9835156938598992,31,205,1.1465767352568472,Stable
Pop5,Region_B,Brackish,5.488557997446467,6.691766590742352,6.684717509222071,32.88348497604298,Dry,65.11657585772596,0.927448501855821,43,310,0.3361367883424464,Intermittent
Pop4,Region_C,Marine,32.34039037956635,7.966197764400973,5.214168270562208,19.529225030674674,Dry,83.00815076851617,0.29884414180964114,23,564,1.5167846044865785,Dynamic
Pop2,Region_B,Brackish,21.860209494565602,7.922264628578924,8.897582165264296,13.028483646011248,Dry,33.44561243766236,0.43926675603816223,44,859,0.8888180815644517,Intermittent
Pop3,Region_C,Brackish,14.071435372176637,6.762794371181464,6.0076313867330455,11.192109771929275,Transitional,54.86484510235849,0.8585813191366287,25,84,1.2725318078526253,Stable
Pop5,Region_B,Freshwater,32.032359210981596,7.402950111387432,8.317826156706507,0.2926565928096958,Dry,65.34145533848718,0.3394164540862826,12,889,0.4122089844382031,Stable
Pop5,Region_B,Freshwater,12.135968430733179,8.300031275201087,2.4378878619555158,29.757864117116025,Wet,65.53128450058637,0.302748301687088,16,374,1.665786318021914,Stable
Pop1,Region_B,Freshwater,19.839641205356916,8.170725750829046,8.850251455261711,23.060884106910457,Transitional,97.18123449729453,0.061232973665350965,17,554,1.889624933467532,Dynamic
Pop2,Region_B,Freshwater,18.46606651840882,8.463494845825734,9.974253737577042,3.3758780642238397,Dry,67.37405307628698,0.08582755676794418,31,738,0.4012677835815244,Intermittent
Pop3,Region_B,Brackish,5.969309415774481,8.303652348736843,9.031357841674062,26.700095030438884,Dry,30.072935522250543,0.09683768960940042,27,62,1.2927671569337624,Intermittent
Pop5,Region_A,Marine,2.9612530949949583,8.428779007163627,7.193023800479219,5.696379635365771,Wet,9.094635071338375,0.3002002475296689,39,756,0.664385489677884,Stable
Pop2,Region_A,Marine,25.734077314680064,7.491518572684391,11.615601313991172,27.27536523830297,Transitional,90.97494134986513,0.7583983093810651,43,799,0.8614719424842139,Stable
Pop4,Region_B,Freshwater,29.57822427999112,7.494805886798178,3.1089510777053944,16.324833689353888,Transitional,31.74343647528408,0.3040296582590827,37,493,0.5398857711035747,Intermittent
Pop5,Region_B,Marine,7.993313748777273,7.45381529354381,9.943602449711001,21.07860126109005,Wet,34.592444417485446,0.984702432118351,0,414,0.7800811357065369,Intermittent
Pop5,Region_C,Freshwater,18.397975799359838,7.812670468565857,11.753869287988072,30.29646262078327,Transitional,70.07323159345792,0.9412084765460857,35,875,0.9634475307618353,Intermittent
Pop2,Region_A,Freshwater,20.018835489754775,8.222319631151148,11.248414919557185,25.654974298762454,Wet,89.92704040418667,0.09748490075933824,8,926,0.7535446501556233,Stable
Pop3,Region_C,Freshwater,4.554238821933755,7.142082468490569,6.810561713632477,23.21590526465135,Transitional,3.617368450834757,0.5827077080736105,31,121,1.4967332057004412,Dynamic
Pop4,Region_A,Freshwater,30.07911688747835,7.825997682985585,11.248378646885984,29.814346243088888,Dry,25.479320276210537,0.9019264981121404,35,587,0.613578786412033,Intermittent
Pop4,Region_A,Marine,1.8726645413459475,6.601897783668768,11.47136509171296,33.93654976095747,Transitional,94.5808478479439,0.22307203756141747,12,654,1.369952985185784,Intermittent
Pop4,Region_C,Brackish,5.382117174424861,6.905520456965337,2.3867569283880155,17.772690048450904,Wet,82.46054546960876,0.0593600291380878,24,555,0.7406082864535148,Intermittent
Pop4,Region_A,Marine,20.33639992508928,8.491624812245286,9.344954170610597,25.45574358042862,Wet,91.68192079930515,0.7919664620159229,17,324,1.6990301415932256,Stable
Pop3,Region_B,Freshwater,5.421792070078016,6.540527336339334,8.45248142063088,17.610290146561972,Dry,18.474379845459953,0.43611418844743954,3,503,1.8389330538859316,Stable
Pop1,Region_C,Freshwater,32.09646963975066,8.422543643784058,7.7596812892699685,3.005002241865368,Wet,11.83130266955984,0.9854446878619443,38,54,1.5316023008248283,Dynamic
Pop2,Region_A,Marine,30.778528189711064,7.111827947123441,8.29044037687785,21.217116095004855,Dry,17.833034686493644,0.6776768369633099,8,455,0.20621113758097098,Stable
Pop2,Region_C,Freshwater,15.28040027314269,7.292901939856588,11.526142628254762,18.601867431290753,Transitional,56.203717930210516,0.6865432175375094,47,805,0.6079167985039837,Stable
Pop2,Region_A,Brackish,20.65049909968828,6.913418706007188,4.877725052893415,22.006820229574988,Wet,27.116319436429336,0.23735627789958436,8,705,0.741635611782475,Intermittent
Pop3,Region_A,Freshwater,6.069204410924298,7.754772835910726,3.2404113366704275,18.281859249699867,Dry,95.92812331322465,0.6375329758740845,32,323,1.1012672693838024,Intermittent
Pop1,Region_A,Marine,26.280178161122414,7.748753369661044,8.059782447937032,13.81426524307281,Dry,64.0923380844108,0.7168879174306905,1,458,1.2467585012202997,Intermittent
Pop2,Region_A,Freshwater,32.04641596738306,6.815240841854643,6.017764888532344,33.32395516606931,Transitional,21.85383298051309,0.5341295627279452,22,347,1.1614496494307445,Stable
Pop1,Region_B,Brackish,21.76358333514221,6.916159070988088,8.100013345026959,18.61962814370735,Dry,42.00696921043442,0.7250648150741891,24,428,0.41405716740378695,Intermittent
Pop3,Region_A,Marine,22.158349674494005,7.538647556723935,3.9005190627531032,28.49399375675344,Wet,32.719198067391595,0.6167038787585725,22,260,0.6572446209735785,Stable
Pop3,Region_A,Brackish,8.606255044373992,7.822996640028762,4.570782306808956,25.866684733483243,Wet,93.41963001714382,0.10743952991065364,9,136,0.4579494958070809,Stable
Pop2,Region_A,Brackish,12.662448675662672,8.28722783317302,5.5445903494968,28.967452124438886,Wet,54.0892355463881,0.9861628894795123,37,59,0.5306960060873323,Stable
Pop4,Region_C,Brackish,27.15448103686077,8.477406183885494,3.8151966126421737,1.2851572252365968,Dry,51.43385266699685,0.9939545445365382,18,375,1.3854185533564383,Dynamic
Pop1,Region_A,Marine,26.22282995850208,8.294036675770363,11.285188192334852,19.550900643052376,Wet,42.42051777634326,0.8813267831721685,24,776,0.0809122244952003,Stable
Pop5,Region_C,Marine,30.775579282308495,7.92595004787097,9.30829677656388,16.202133144193912,Transitional,16.08988307823722,0.9398772269136216,24,868,1.330353501311731,Stable
Pop1,Region_C,Brackish,32.76409765677105,8.306826872365377,9.075041643093696,10.73449833269934,Transitional,61.68273903434104,0.9072017626016862,20,806,0.9094035547493948,Dynamic
Pop3,Region_B,Brackish,1.4953058554257348,6.604746677102355,11.12129383219252,18.90544191653998,Dry,92.27389922206874,0.45026975506850253,13,452,1.4923705833291068,Dynamic
Pop3,Region_C,Freshwater,3.3024668714092504,7.172891109981363,2.2798427311859175,9.964231286693009,Dry,91.98478839683044,0.8239647646360425,41,861,0.6344512123891886,Stable
Pop1,Region_C,Brackish,26.574293184623475,6.811888936068445,7.390374737607615,6.087565143400816,Wet,24.397116400174035,0.7594049118893321,41,121,0.24138258575108762,Intermittent
Pop1,Region_B,Marine,23.472513309824315,8.171702423361097,4.949941471979834,3.65103741364353,Wet,67.240700936505,0.2190250977422138,30,905,1.3099124035522263,Dynamic
Pop3,Region_C,Brackish,22.266858058807586,8.00424392199324,11.719849909890426,29.887203249157466,Transitional,92.08872601656736,0.6169675001804216,12,752,0.04570598019117922,Intermittent
Pop4,Region_A,Freshwater,25.044847403093215,8.395751720676731,5.855840541146335,13.329737438668817,Wet,80.5313010947513,0.16794620549891626,2,393,0.5004604331344611,Stable
Pop5,Region_B,Freshwater,30.12150702012504,8.19582589216868,3.3884916420968505,13.850482519276559,Wet,6.005289108589418,0.922737634970665,43,664,0.628965505833919,Stable
Pop4,Region_B,Brackish,28.39659123609475,7.198457812220908,6.884839509961781,13.60228534221009,Dry,8.1705666414442,0.06558661793712806,43,610,1.9168955851176188,Intermittent
Pop1,Region_B,Brackish,11.324668320547271,7.38529325443717,3.557486244602112,3.2982327547230734,Wet,63.2810174429541,0.27135998528608507,11,563,1.045695374540392,Intermittent
Pop5,Region_C,Brackish,31.45883160584392,7.949441871322717,8.184824855352282,23.809099953867086,Wet,10.82361726821901,0.3211147327225521,30,208,1.3296606811521132,Stable
Pop3,Region_A,Brackish,10.240265562967645,7.412879342686649,6.029436471275115,25.49005562610113,Transitional,66.57590217340699,0.569453656563338,47,730,1.1623007514875645,Stable
Pop5,Region_C,Brackish,19.792853501000202,7.0224978577637245,8.755547714986587,30.674079258537915,Dry,81.93640214031178,0.7966838808232852,27,581,0.6171120512447452,Stable
Pop3,Region_A,Freshwater,29.594585092608387,7.71306343779805,10.008526249487705,9.546412757463317,Dry,31.82723298190997,0.032728828534212995,45,161,1.1439180922869452,Dynamic
Pop4,Region_B,Marine,9.24083235801875,6.983725885028495,6.755801300398409,27.095058951123743,Transitional,68.45122931653245,0.5472954310801795,17,730,0.3400330518822188,Intermittent
Pop3,Region_A,Marine,33.77167104222339,7.298816981827597,6.155083016233167,8.551597395872454,Dry,70.32285100468036,0.21016956750839155,44,616,1.8839076139588447,Stable
Pop3,Region_B,Freshwater,29.632845901042245,6.987224026012622,11.397187225891324,16.21069144432242,Transitional,55.57264903848934,0.9325392515346876,34,173,0.07640124959768313,Dynamic
Pop3,Region_B,Freshwater,13.682839591839327,7.842258087242357,3.8913104788987942,28.531521949493335,Wet,40.41161528742073,0.5072073883924249,25,254,1.5834356318531635,Stable
Pop4,Region_B,Brackish,25.16124986317715,6.933204242306274,11.894638651350306,0.5292902507916597,Wet,87.09298692771334,0.7960244533094508,43,729,1.3389094109566684,Intermittent
Pop1,Region_B,Freshwater,20.59977129516483,7.863037709005477,9.394973345760746,29.61472450801722,Wet,57.983573652903566,0.43177748897765056,36,168,0.9196203537839136,Intermittent
Pop2,Region_A,Brackish,10.369891837076967,8.263333046560124,6.030942297154386,17.993905519784352,Wet,64.1163238284096,0.9216946458315214,18,336,0.7959361689759676,Stable
Pop5,Region_C,Brackish,5.560770177989342,8.175932680421912,2.5425343081376965,13.229960352655173,Wet,74.184575209976,0.5389416264148823,46,727,0.5713660286346731,Dynamic
Pop1,Region_B,Brackish,13.132432571638804,8.134258188646601,3.534075274322303,31.711798259920535,Wet,13.364027588797445,0.023217312424931524,15,185,0.46432857583969356,Stable
Pop5,Region_A,Marine,16.42275600797939,6.935910639917166,10.33942799778621,30.41295737840685,Dry,40.57230227606573,0.706895899185395,42,898,0.7965086969750397,Stable
Pop1,Region_A,Marine,12.119364363855297,8.199878698961342,5.085700590266118,19.613965892032244,Dry,70.05144757733144,0.8803106624012739,49,415,0.9637210805292882,Dynamic
Pop2,Region_A,Marine,12.986356172660301,6.529360274668326,6.989157009498117,20.07293911487742,Transitional,59.78646956495793,0.16074080565356164,48,311,1.4262470961025835,Intermittent
Pop4,Region_C,Marine,19.449227268165064,7.417284392743206,3.261831314877483,17.475345776476853,Transitional,70.22300146973481,0.379086443625238,45,961,0.24146694542252467,Stable
Pop3,Region_C,Marine,13.930694798554933,7.039282924852024,4.547487881150472,13.087741614840041,Wet,42.601486061030315,0.8359141499351037,15,686,1.1720474566882408,Intermittent
Pop4,Region_B,Marine,34.91982409524423,8.368179950690061,8.596077786924617,8.491522999569135,Wet,52.169701815040526,0.8834475698314693,26,223,0.08230612511766666,Intermittent
Pop1,Region_C,Brackish,14.672587581210784,7.14639463173905,2.851917968991734,16.045772059763504,Dry,49.13940458234533,0.6878911305615584,10,867,1.1556613952574548,Intermittent
Pop3,Region_A,Freshwater,28.907709872128866,6.996349064246047,4.32281912381926,30.408151104987798,Wet,27.701613068976748,0.901954342417891,38,472,1.492911365499159,Intermittent
Pop3,Region_B,Brackish,24.847315852846815,7.110764048091895,6.344100896350554,26.24741387215968,Transitional,37.050482208673095,0.9249594498238282,6,447,1.6880238509532544,Stable
Pop5,Region_A,Brackish,19.399914540701676,6.835077547388734,9.362999528366823,33.68490974783536,Transitional,15.004878000446409,0.532999788575892,36,192,1.7202904908177987,Intermittent
Pop2,Region_B,Freshwater,29.821261840965565,6.602184436167244,5.037597513105121,29.954588064690036,Wet,67.95993390796609,0.6613912609639565,30,700,0.6236049679293767,Intermittent
Pop4,Region_A,Brackish,5.374835594158663,6.686046066274731,9.237759946617878,21.3906823544561,Dry,13.204292276663832,0.15161331877059425,28,523,0.36304949783365115,Dynamic
Pop3,Region_C,Brackish,2.1311370708131627,7.674019566372229,10.931396709722325,5.318435009658311,Transitional,63.13840985845596,0.5774002585774121,17,533,1.7691078663501167,Stable
Pop5,Region_B,Brackish,1.4374887936457355,8.09861786634079,5.3989913719872344,10.35611587368993,Transitional,66.98797380540653,0.7458525095124915,35,147,0.10647874838076077,Dynamic
Pop5,Region_A,Freshwater,29.40087710296411,7.582603934081799,3.7673465789537355,34.47733480245845,Wet,30.088429518363423,0.478485444550922,37,858,0.06006150388801168,Stable
Pop2,Region_B,Marine,33.065714972935034,7.018947029595934,7.198170131057491,18.44623688549279,Dry,93.91588858544996,0.6599929795660843,47,780,1.4860735091257142,Dynamic
Pop4,Region_B,Marine,33.71280588262269,8.472936799403456,9.375168771370287,5.602335873176728,Wet,53.58983466213692,0.4086586752729314,26,497,1.5292982850684234,Dynamic
Pop5,Region_A,Marine,1.4747193286310494,6.6702834849982615,4.445023939559389,12.815290647723947,Transitional,77.16903015667515,0.09610076822488622,37,348,0.49690788177125556,Dynamic
Pop1,Region_A,Brackish,16.439662875598167,7.973346572149197,8.956658970460518,4.2782347973200805,Transitional,68.87911543550878,0.6970390137748783,37,157,1.355012172720363,Dynamic
Pop1,Region_A,Freshwater,13.520710635733542,7.72835646747087,3.848367244835284,10.940127869082106,Transitional,0.8616180868312728,0.07884678891226637,12,317,1.1859493654046274,Intermittent
Pop1,Region_B,Marine,0.6383276171046665,7.053504171675563,10.098593270463144,8.000355548927793,Dry,16.96875209912919,0.053698516983389455,27,697,1.3635933938965632,Intermittent
Pop2,Region_B,Brackish,0.988728342404373,6.548255778158321,3.7139627628587997,34.00061494957294,Dry,54.42086581183354,0.1139014467741103,45,549,0.5412165518268388,Dynamic
Pop3,Region_B,Marine,16.555748634463622,8.432288400611885,6.608925295082576,14.098621988626624,Dry,69.10477698357893,0.5821169463223728,9,216,0.02643722082753497,Dynamic
Pop3,Region_B,Brackish,21.357523266676235,7.7048056086323955,3.4170040730814994,9.502915608193714,Wet,63.31347661652605,0.6810516924070182,8,947,1.2991928425362311,Intermittent
Pop2,Region_C,Marine,0.047456892331095846,7.2012942331510486,5.067683920699784,10.642203531678973,Dry,70.41405445834508,0.28308035128592035,13,58,1.662240712217196,Dynamic
Pop1,Region_B,Marine,10.284402833279268,6.730067229686325,8.51996706277813,28.46841970229926,Dry,24.496882098468443,0.7015868450426263,26,939,0.39591279741625396,Dynamic
Pop2,Region_B,Freshwater,25.308852393104637,8.175011145447279,4.184310936519821,2.5949627278848837,Dry,73.63329154305957,0.2702190238640173,30,710,0.14491674585674397,Stable
Pop2,Region_B,Freshwater,19.326206818757896,7.472087934946316,9.449789368400307,24.351870444111096,Dry,45.573919417244454,0.13372384941937754,34,890,0.16410384090989205,Stable
Pop3,Region_A,Marine,19.14386137742165,7.099683789299032,4.446359634747638,22.133005517736105,Wet,63.18464003814705,0.3191104732003913,42,787,1.688149104574903,Intermittent
Pop2,Region_C,Freshwater,30.585662025283806,7.437555775819506,9.307308896720048,5.6609073834134875,Transitional,59.8627097618833,0.507371680361656,41,403,1.7987343240171987,Stable
Pop5,Region_C,Marine,10.205764991281729,7.55405871711233,4.981520573371698,16.16975465903274,Dry,22.952166508818006,0.5922915758855892,29,371,1.6278224926884501,Stable
Pop5,Region_A,Marine,2.9953526413944815,6.875031108308693,2.000493076192888,22.009447501274508,Wet,23.224294570816806,0.1987266215033603,46,564,1.448939410237586,Dynamic
Pop2,Region_C,Freshwater,2.9473900583848156,7.119960988592602,8.992384298660083,26.009623687332706,Wet,95.91588056856236,0.9476045315102825,4,745,0.56150044955691,Stable
Pop3,Region_B,Brackish,26.733515599550845,7.526993300601619,10.930750260721524,25.324226262394358,Dry,25.007225812985155,0.5728457075432964,16,600,1.9251743191591064,Dynamic
Pop1,Region_C,Marine,31.46041517019585,6.631393677778431,11.218422089090922,14.679140710218581,Wet,16.276019865928724,0.1922926274189728,47,871,1.7666036609880613,Stable
Pop4,Region_C,Freshwater,22.145168890572947,6.674467827370509,9.17479211284313,32.725938968394765,Transitional,64.34765149960651,0.3315861787447797,22,571,0.00840879002504158,Dynamic
Pop2,Region_C,Brackish,31.269222355693152,7.631384482644504,4.586386815087826,31.55837648497866,Dry,85.59136925705069,0.7387144353794848,8,386,1.374638286112142,Intermittent
Pop4,Region_B,Freshwater,10.259927742160498,7.569614189478639,8.328266901833828,10.683861364133701,Dry,2.669033809612986,0.9545880842208355,39,351,0.4602502762402618,Dynamic
Pop5,Region_C,Marine,20.798524677306784,8.153272314252414,11.059544834476313,24.248098208987557,Wet,61.923939334706255,0.03677091485052919,37,900,0.5425612232031525,Dynamic
Pop3,Region_C,Brackish,19.652951180530124,7.325726658194711,11.663591413958985,25.86601920112128,Dry,95.56126127349401,0.34367453263848713,10,624,1.8448778403708717,Intermittent
Pop5,Region_B,Marine,32.90067870979759,7.241574785761225,9.710787301465421,27.946246276089035,Wet,87.62649594373406,0.9376744110462197,42,453,0.9524236781325224,Intermittent
Pop2,Region_C,Marine,19.151890090732877,6.5225761183957705,7.13792920558347,13.42733247953983,Transitional,4.705996213818963,0.33272461288213195,46,511,0.755703762989498,Stable
Pop2,Region_B,Freshwater,25.29972090878034,6.727670974552277,4.9089767322457565,17.3761727843446,Wet,3.753166030627675,0.6448301424716529,4,539,1.1769318453515,Intermittent
Pop5,Region_C,Freshwater,18.36352962848437,7.662986811432304,10.517678378369592,21.890769469066502,Dry,23.59845662447386,0.2482784757408265,49,459,1.5458060510496283,Dynamic
Pop3,Region_C,Freshwater,11.417095504772732,6.778744933836973,11.51406133951057,14.42882199756129,Dry,88.69010749543018,0.8646174764983007,32,573,0.612811590701561,Intermittent
Pop3,Region_A,Freshwater,18.852912144864952,8.125258387003678,8.639554575612562,18.203805449596143,Dry,73.93527753841347,0.1098494342457198,6,635,0.7848281885167689,Dynamic
Pop2,Region_B,Marine,4.482077110884898,7.797404798318208,3.8436852849140695,15.991419925110787,Dry,64.53417886538261,0.13888370703454844,23,280,1.0140714340005337,Stable
Pop2,Region_B,Freshwater,32.47947493342166,6.891035267615981,8.967786271816273,10.323168239249483,Wet,84.18203222349439,0.6765810076341745,32,775,0.13540448118671167,Intermittent
Pop5,Region_A,Marine,33.438450701629364,6.969220248623422,8.521753928247403,5.6892856729747106,Wet,83.06759786660955,0.08030555471136802,38,404,0.9408344017181791,Dynamic
Pop2,Region_C,Freshwater,33.409147709517,8.349886733218826,8.89732418875771,30.03342050558861,Transitional,40.71666245478538,0.6836884273133003,42,899,1.743756672655582,Intermittent
Pop4,Region_C,Marine,22.60040986272444,6.999644317393349,10.065860121752644,32.38919358106755,Transitional,55.793008660319074,0.5756309920962729,20,563,1.2493123038836844,Stable
Pop1,Region_C,Marine,16.21459693267645,7.7454814035251855,3.1029473687479774,26.240355983212925,Dry,45.3403822605739,0.21611932507123888,17,72,0.9140355891021654,Dynamic
Pop5,Region_A,Freshwater,11.548558257846597,8.265536791287069,8.358798290968362,15.396700301344676,Wet,30.414429581713865,0.6799634093552945,28,280,1.406568441613196,Dynamic
Pop2,Region_C,Freshwater,9.613720010028283,6.934417650662407,7.0264814979996615,30.848368205398366,Dry,95.84638931441685,0.9612293575991222,15,650,1.0754642866590673,Intermittent
Pop5,Region_A,Freshwater,18.93947450679476,7.601512936741649,11.400182557501385,29.451478029042967,Dry,31.503050167469503,0.06128267567332801,12,261,1.8869468949835533,Dynamic
Pop2,Region_A,Freshwater,26.477025588728726,7.352904053246839,7.749534510226023,31.5385188019671,Transitional,29.872230262452394,0.4557572705139534,14,538,1.5648281892277252,Dynamic
Pop1,Region_A,Freshwater,19.471093935324635,7.727333088749015,11.78446625442546,17.018583968814557,Wet,27.750024335781877,0.17745366438352506,27,491,1.2396079101672477,Intermittent
Pop3,Region_A,Freshwater,16.08733122180697,7.937709437469544,9.232006639693694,7.246812570754967,Dry,86.92179558935986,0.5310993776318712,7,887,0.9423682322102389,Stable
Pop1,Region_C,Brackish,19.104568335293745,7.279462661950435,8.538741903084844,22.936801956939277,Wet,67.28628916931466,0.7626170116278396,38,759,0.3458043955424841,Intermittent
Pop1,Region_A,Marine,27.54584769301561,7.312589453978238,10.507920289670793,9.448590685475846,Dry,79.62690058402718,0.8431467675773914,32,413,0.40197176199012774,Dynamic
Pop3,Region_B,Freshwater,12.673217384030433,7.686048057659693,9.453965971528307,16.932971947987074,Transitional,92.34036958646182,0.05165087669928381,37,79,1.62794187845335,Stable
Pop2,Region_B,Marine,32.807030976324945,6.6300911757646945,3.3316208815737154,14.921569813441305,Wet,45.3390107418694,0.48360482590271936,45,827,0.6803094062169661,Intermittent
Pop2,Region_A,Brackish,0.3902158461725297,8.128596229639372,6.4337961641605625,16.220964810153145,Transitional,47.73308222869974,0.9345074183337353,35,805,0.2714092927146601,Intermittent
Pop5,Region_C,Freshwater,12.64157165147901,7.2457873077179995,5.116903450988781,28.92614298409939,Dry,9.246982206590705,0.5417553179215877,4,500,0.9822004462530249,Dynamic
Pop4,Region_C,Brackish,16.983025328494115,7.039823926334482,5.886193670459476,25.654411581574124,Transitional,11.836125562648514,0.5289770429302506,47,166,0.2674687891135934,Stable
Pop4,Region_A,Marine,14.118414312313325,7.703330411077379,11.748550549318644,31.461026052695964,Transitional,15.815795540608512,0.7549971476858464,39,19,0.0805732157757224,Dynamic
Pop3,Region_B,Marine,16.03525830326353,6.973170162534028,2.7434453243225625,27.710110616907738,Wet,51.64608959232808,0.28940606540845737,6,975,1.7313280840624317,Dynamic
Pop3,Region_C,Marine,23.76614107301159,7.84534273014175,7.8477998639905096,18.07081812042821,Wet,79.5502307073453,0.4023454494213228,30,214,0.1472939700029421,Stable
Pop4,Region_A,Brackish,13.20181658870229,6.911557078291397,10.46332458639586,24.036422570053116,Transitional,34.63538532820175,0.7448736128782225,4,281,1.1251618452891696,Stable
Pop1,Region_C,Freshwater,22.875411353551396,8.076305629292627,7.5295011323728716,30.346726720609357,Wet,86.47383782695542,0.4575031362505294,19,800,0.08109730628230283,Intermittent
Pop3,Region_C,Brackish,33.120123539087366,6.5894135910865606,8.239165004141254,4.919327130474701,Transitional,38.05155486809196,0.7574968026781732,43,423,1.4175874599823097,Stable
Pop2,Region_B,Freshwater,18.740242747597147,8.26540456965041,7.704700725495351,27.991057254199074,Transitional,8.652102017273577,0.9899857324999668,48,904,0.4642351023584881,Intermittent
Pop3,Region_B,Brackish,3.5467799159330067,7.7576434366903,3.5113293472753684,13.858149899446412,Transitional,57.8832378496117,0.5398599184022685,6,618,0.1268233156731755,Stable
Pop2,Region_C,Freshwater,20.42095749114623,8.056350412987786,8.807702317021675,13.941955808384996,Wet,25.960672343707735,0.875298471295084,14,269,0.2198925321441878,Dynamic
Pop1,Region_C,Brackish,34.73779178578529,8.323647556730378,6.064694044597431,1.0904499829552567,Transitional,40.103280326780485,0.7060700711597425,40,588,1.8759106816590374,Stable
Pop1,Region_B,Marine,2.397238462384993,6.637378698989278,8.707289192775487,21.485877354705483,Transitional,14.19290892798596,0.5423728837472557,49,135,0.5579458042370733,Intermittent
Pop5,Region_A,Freshwater,0.6794159357309509,8.267013681886272,9.340267561803874,14.604631884160279,Transitional,59.612972163121036,0.6016418829620529,5,75,0.15874251586034083,Stable
Pop1,Region_C,Marine,20.496201427155214,6.832326572056188,9.792488304537729,12.894666153280419,Wet,10.297625645245601,0.705156562309133,15,995,0.5782900658399341,Stable
Pop4,Region_C,Freshwater,25.373723090521963,7.877878524317058,7.967117085060969,26.32570431832719,Dry,25.605131109480574,0.031545147527535344,24,112,1.5294968478375703,Dynamic
Pop3,Region_A,Marine,31.447309294113943,6.964205043871332,5.662105658253699,9.44889444049996,Transitional,25.49258703305982,0.2035492110965197,8,915,0.789084077301218,Stable
Pop3,Region_A,Freshwater,5.293619619590449,8.440594078682333,3.2537611642354953,12.047037916945436,Transitional,88.54327083892619,0.26470418860148914,2,498,1.7476345033134935,Intermittent
Pop1,Region_B,Brackish,32.00997864604796,6.590873224466256,7.084610594699294,7.559961910282428,Transitional,75.84607134188565,0.5647819790389215,48,821,1.1655787275201375,Intermittent
Pop1,Region_A,Freshwater,12.751857471668753,8.442635347059523,10.077258241722488,27.35687165039855,Dry,55.35437260685136,0.8259729691521587,5,167,1.298399931539141,Intermittent
Pop3,Region_B,Brackish,21.504062853079166,7.3412160787549094,8.226703621939622,1.6457380696241086,Wet,74.97179024562432,0.33175998503511916,45,976,0.6868171605395244,Dynamic
Pop1,Region_A,Marine,21.499963977978023,6.8737237065794545,9.38526303514577,26.748443511365736,Dry,99.0183989562919,0.7143441409778354,8,555,1.7941826849597073,Intermittent
Pop1,Region_B,Marine,0.3591278979400492,7.712358742643727,7.293527189975463,28.96352719111308,Wet,23.626504808031445,0.3722158604307825,34,541,1.7230307836398768,Dynamic
Pop1,Region_A,Marine,9.32629949038532,8.311505332403382,11.291079869691714,4.43991413423084,Transitional,54.956725570767816,0.27097276622075106,4,843,1.5822456814919708,Intermittent
Pop2,Region_B,Brackish,2.129972310063202,7.957311060860367,2.6205239120876502,22.967548968336853,Wet,66.26556354306076,0.2669662076867575,39,741,1.4469194914654202,Dynamic
Pop2,Region_C,Marine,25.87101400764022,7.026928018051679,9.809543583927942,9.320736734598764,Wet,76.07280517024415,0.011641221065120222,17,126,0.18712957398996455,Stable
Pop4,Region_C,Freshwater,12.249504614114205,6.602282171098969,10.344246687754369,16.929979361404236,Dry,70.61801371805527,0.31482843651485837,8,231,1.5938145243221962,Intermittent
Pop5,Region_A,Brackish,30.12203932495583,7.64800225353113,3.1788618904847468,33.70573999797927,Wet,40.74795935225182,0.4310145405870057,31,755,1.168179696869821,Dynamic
Pop5,Region_B,Marine,30.150920825644597,6.80976954224772,5.038501702308282,9.756022464784275,Transitional,51.70444994422779,0.09905377112934233,27,551,1.2122398354162705,Stable
Pop5,Region_A,Brackish,9.071563742199682,6.744961360130106,9.684917208319867,16.44732975100685,Transitional,2.04048933093679,0.5704783817604334,45,667,0.46506650672258787,Stable
Pop2,Region_B,Marine,19.82784344320973,8.286903179356376,4.4569761609255805,17.11863285001681,Wet,26.09895366209859,0.11279137354103863,27,547,0.14768031417312288,Stable
Pop3,Region_C,Brackish,32.5181331050992,7.236590396613875,5.119025486336589,16.5471681617118,Dry,96.40991163615409,0.5719218935548891,46,997,1.9385590570757367,Stable
Pop5,Region_C,Freshwater,28.185415551174234,7.770227699303172,11.236887888191669,27.473258171605295,Wet,45.163263694472334,0.695747951066109,11,541,0.03868123011118674,Dynamic
Pop4,Region_C,Marine,31.785084222989127,8.083035180901147,6.436311446730334,9.917473477463412,Transitional,41.295941517053514,0.7142832299212202,48,898,0.5555614800811521,Intermittent
Pop3,Region_B,Marine,21.830899191242118,6.666169989971549,9.240170051312344,18.214549253483664,Dry,23.40665457832769,0.32475887527428504,10,28,0.28087982249822097,Stable
Pop1,Region_A,Brackish,1.4528524529106424,8.262027031323536,7.926625624791556,25.649786807796083,Wet,46.60852156028156,0.21341790405359784,49,730,0.6231824044187717,Intermittent
Pop2,Region_C,Freshwater,13.102953585413045,7.355123186844029,11.318361299319548,25.27703216291188,Transitional,12.54611901324687,0.7202222219375812,23,164,0.43390077874784927,Dynamic
